ID,test,problem,obstacle_H,vitesse,pneumatique,mtixsens_1_ES_horiz,mtixsens_1_ES_vert,mtixsens_1_ES_norm,mtixsens_1_ES_angl,mtixsens_1_VDV_horiz,mtixsens_1_VDV_vert,mtixsens_1_VDV_norm,mtixsens_1_VDV_angl,mtixsens_2_ES_horiz,mtixsens_2_ES_vert,mtixsens_2_ES_norm,mtixsens_2_ES_angl,mtixsens_2_VDV_horiz,mtixsens_2_VDV_vert,mtixsens_2_VDV_norm,mtixsens_2_VDV_angl,mtixsens_3_ES_horiz,mtixsens_3_ES_vert,mtixsens_3_ES_norm,mtixsens_3_ES_angl,mtixsens_3_VDV_horiz,mtixsens_3_VDV_vert,mtixsens_3_VDV_norm,mtixsens_3_VDV_angl,mtixsens_4_ES_horiz,mtixsens_4_ES_vert,mtixsens_4_ES_norm,mtixsens_4_ES_angl,mtixsens_4_VDV_horiz,mtixsens_4_VDV_vert,mtixsens_4_VDV_norm,mtixsens_4_VDV_angl,mtixsens_5_ES_horiz,mtixsens_5_ES_vert,mtixsens_5_ES_norm,mtixsens_5_ES_angl,mtixsens_5_VDV_horiz,mtixsens_5_VDV_vert,mtixsens_5_VDV_norm,mtixsens_5_VDV_angl,xsensor_seat_ES_vert,xsensor_seat_VDV_vert,xsensor_seat_std_fwd,xsensor_seat_std_lat,xsensor_seat_range_fwd,xsensor_seat_range_lat
206,6,,3,3,2,6.8583533545151605,16.23056280796935,17.620107258437084,22.90687513809653,2.86933191502696,5.606267944332207,6.297881064472332,27.103722756769095,10.137165107821883,46.507429653569034,47.59940261605091,12.296360711971806,3.580958206777086,8.684530478529984,9.393845395321364,22.40819383833987,11.770352595179284,30.531058299542124,32.721349622301396,21.08267981380668,3.8333032225610673,6.853358915228658,7.852562767469051,29.219683378552755,21.81617165187782,81.91679262254824,84.77208419703842,14.912931437228995,6.1427509533286715,9.857760409394686,11.615026025095665,31.928626362226233,29.653850974042875,20.86087342314421,36.25640519366458,54.87440296113345,7.062574447472544,6.28463406605202,9.453918931864905,48.33570350051063,157801.8230774638,486.54114922740234,1.0056875056952217,0.38191269373449876,7.359999999999999,3.5400000000000027
207,7,,3,3,2,6.475160285988464,17.947493490599705,19.079838136744268,19.838609428897687,3.038733442502657,5.908562695319603,6.644171435108105,27.216449414007947,8.666188755775492,49.339568887464104,50.09486885451987,9.962031823963088,3.542004663247044,9.030554524789927,9.700345976287013,21.416327803812642,10.04349476029221,27.4719145431264,29.25026283069704,20.08197586682604,3.8664187787096194,6.613840506265895,7.661075669557238,30.310347207522824,17.135785839322487,83.4339069658781,85.17541891838235,11.60610465272825,5.926512675028076,9.949563632516861,11.580905360323541,30.78037673925364,25.019741738175643,17.640227927463936,30.613152695824827,54.81415949731039,6.778363452089815,6.015254514666876,9.062532646277596,48.41351280807705,177442.15382789858,525.0385377598476,1.0744519519832083,0.41341945755071835,6.640000000000001,4.390000000000001
208,8,,3,3,2,8.511436057082376,19.50854366678653,21.284450186761198,23.57129401568869,3.4491029561526414,6.300051416347802,7.182406215939532,28.699479094068803,10.711177070038161,51.42822488838224,52.53181540167568,11.7650467295634,3.6605991110187204,8.745126654031166,9.480360016720745,22.71356730354388,11.90899971857304,33.335332818528784,35.39871026491014,19.659195210672358,3.8889680957681163,7.216134268509371,8.197357295559195,28.321417114549917,27.90565680149721,80.39907012775626,85.10426639676072,19.14134059318169,6.583035420158973,9.553579387025247,11.602035788914861,34.56935989784464,32.58878944648265,18.025204533774986,37.241605712852945,61.052554041947744,7.103394903846759,5.453065796702932,8.955118410337603,52.48761882294233,220546.4544583514,557.589690198847,0.8289888003455252,0.41741804950708417,7.4399999999999995,5.800000000000001
209,9,,3,3,2,7.457012975718998,20.02431224428254,21.367735569698656,20.425227944907242,3.142222590335034,6.437101248793276,7.163088390800979,26.018969043933065,10.050490077088968,48.413860523493696,49.446074076492316,11.727755965221617,3.557544637703417,8.88169303459688,9.567684934719532,21.82847311062923,10.085076349196378,25.842315867549875,27.740476822998918,21.31843208465076,3.80220011461468,6.4029088875511695,7.446742102010626,30.702851570094943,22.164856370247737,80.17009022788679,83.17766662428816,15.454678621147318,5.959214647476739,9.687463876866575,11.373618403142252,31.597627719598588,27.89124420928039,17.508807272721366,32.931441445145055,57.88133679182288,6.849678707283237,5.769209533874001,8.955550069021557,49.89390976421076,164923.03282434779,503.0536055238485,0.9134291756374986,0.46269471203443835,7.190000000000001,4.41
210,0,,4,1,2,3.7780091628534547,2.4982978073918627,4.52933164705607,56.52438740439663,2.6743940623820732,1.7643099272895728,3.2039308857147692,56.58698209305762,16.425590865528502,9.302483817087587,18.876870515233975,60.47534827082257,5.035487108227102,3.4493559606746182,6.103620807403001,55.58849036880436,14.7642959206207,12.177357430407504,19.138246210652582,50.484727864781476,4.477092129050892,3.7689208143416657,5.852274603672259,49.90854348157877,44.38736184507202,44.516909966012044,62.86488021532673,44.916510701128246,8.551497897877276,5.608856445336344,10.22679749099348,56.73946393550947,20.17816188531047,7.562127738839521,21.548642486438034,69.45561354359654,5.4098998764872155,3.0718784505701078,6.221210001976576,60.410990050047786,37266.54753260869,217.55707493593374,0.7205561434773288,0.8289915468688,5.16,4.57
211,1,,4,1,2,3.797251995661927,3.0782480034493798,4.888223960632183,50.96999501315954,2.6814413788427798,1.9881716121494075,3.3381063834945466,53.44468065326509,16.081944757382615,10.774453677380391,19.357628967038345,56.17901961747896,5.322068268731342,3.6917033132535244,6.477120039811218,55.252520723145686,17.201147572720558,13.524543830108412,21.881333680354903,51.82350888214508,4.9486399295634875,4.006032392293724,6.366893487453414,51.0090720930537,47.04186625660538,49.07039852243143,67.97676950293084,43.79090265582682,9.287091236348942,5.804104854318325,10.95160704153463,57.99606827210881,18.247181550154316,7.099554153446954,19.579665566654043,68.74014526724426,5.310844987583126,3.04974286567611,6.124214727528677,60.133483165334574,44438.19606021739,251.71038341666116,0.8253788255562874,0.4987375712262855,5.65,2.9899999999999984
212,2,,4,1,2,3.883100297230539,3.263516992537431,5.072377261100801,49.954926989975675,2.707398446885105,2.0509805647238806,3.3965464264559917,52.85437371842296,16.250389167333704,12.595252379559764,20.560046950204235,52.22167075708693,5.342075854019303,3.9956582207844455,6.671061313420705,53.20498674526314,18.34068293108377,15.813671317334826,24.216788616809737,49.23148875049331,5.048894402423787,4.401698565185834,6.698229986017595,48.91761494873089,49.222092348829214,50.46842667983702,70.49735077813035,44.28372349138474,9.452968133763918,5.911120635255744,11.148988909425928,57.98147517181802,18.16318291028409,7.398940266774214,19.61238207112356,67.83602146622465,5.347198447195576,3.106437726917633,6.184050984986134,59.845691958992234,41519.27774898552,226.70072578632565,0.8918445866644307,0.3166455519889797,6.039999999999999,1.6899999999999977
213,3,,4,1,2,3.8977783240963864,3.392590586774966,5.1674313496426585,48.96398711117331,2.7234287385705858,2.0921541229221328,3.434264545449615,52.46831638602936,15.32679037903985,12.404513987380867,19.717567562611674,51.01552804253203,5.249681455983631,4.017325390836257,6.610450717247358,52.57493074564009,17.764723143310086,15.528553404473158,23.59494350902396,48.842545898062795,5.020289508712544,4.301866527341498,6.611305647929949,49.406856398226985,45.36833789719106,49.33672593266581,67.02535795733344,42.6005617708514,9.109585459495158,5.870590587814474,10.837360430177705,57.200607170033635,17.906611184863863,7.275704701599629,19.328285051467205,67.88741006217431,5.474518815455262,3.092230474932976,6.2874673415356925,60.54047530040382,43596.611725434785,246.6501149852425,0.7640796724057174,0.21519579635585528,5.880000000000001,1.8000000000000007
214,4,,4,1,2,4.610199003324009,3.10100816867309,5.556094537751038,56.07361169241164,2.7895970193152513,2.038263755508692,3.4549053050978014,53.845669618072314,17.172969035535438,10.618546933878642,20.19070094084013,58.27029092831332,5.431625113679689,3.728388262044346,6.588127989657301,55.533430004110734,18.172775358352578,12.865893259363759,22.266139620205575,54.7024128564271,5.053198863633247,4.020938451394452,6.457767786575076,51.48998329584107,48.83798580994539,47.537082672135874,68.15367258592825,45.77335076444972,9.462912331300885,5.6018273527558815,10.996689478200715,59.375439072612586,19.123303748481096,6.878420505424415,20.322731482409402,70.2169568363586,5.420153766058621,2.905908253203014,6.149989400295975,61.80289584480468,37440.045278695645,234.72309253630016,0.835470868055737,0.3503015155396663,6.000000000000002,2.960000000000001
215,5,,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42713.36695907609,246.26275629728121,0.8828334562979752,0.23673521563137356,6.059999999999999,1.4200000000000017
216,6,,4,1,2,4.411718350777178,2.711756965389078,5.178502162394092,58.42214813370388,2.7437382102459416,1.9278942363188802,3.3533379717522003,54.906112695796686,16.24760127764092,10.265365774791949,19.21880021664903,57.71497183056683,5.390052254152417,3.7241466275325723,6.551483145506503,55.3582572453339,17.886879366303113,12.61683339802535,21.888922734072775,54.80207902517184,5.067217905080772,4.019875000016284,6.468082583990953,51.57467800757449,49.56481584232152,50.0014977979671,70.40469268112287,44.74871146967262,9.43875831652905,5.672294305672576,11.012042555675665,58.995914148778326,18.01242679836087,7.092017017297092,19.358311510561563,68.50899554886405,5.2620208947299965,2.9564426557227605,6.035678675439252,60.670742005450975,38029.98811492753,234.24837505492337,0.7661537195676887,0.5768567503351587,5.449999999999999,4.419999999999998
217,7,,4,1,2,3.6217637503913838,2.8655847523039166,4.618305818835059,51.64851448757175,2.681343742220668,1.914557781446813,3.294713305045597,54.47205454124153,17.01444686946273,11.308150614884555,20.42952942685377,56.391172018316055,5.361026956989296,3.7552246187496343,6.545404645308741,54.99001052682299,16.830330230228807,13.878007065955742,21.814194823125405,50.491582157925656,4.94265792966312,4.031016024038195,6.378005769495228,50.80081741985002,48.40222715226315,48.71707323365005,68.67407675209112,44.81425640018963,9.236449051736969,5.76777877493257,10.889410593870332,58.01693435291906,19.973243343283848,7.735839608190933,21.419002406594203,68.82810927170844,5.557371273409898,3.125225973230419,6.375846050076458,60.648476026080964,41061.9244334239,229.3012955886365,0.8206107175847092,0.5527460931758674,5.5699999999999985,3.349999999999998
